N_Epochs;N_games;memory_size;batch_size;gamma;lr;anneal_lr;epsilon;entropy_coef;value_loss_coef;relevant_segments;done_after_collision;model_arch
4;20000;40;8;0.7;0.00075;True;-1;0.01;0.5;0;True;normal

step;episode;value;action[-10°];action[-5°];action[0°];action[5°];action[10°];reward;collision_status;length_ratio
1;83;0.54;0.11;0.3;0.26;0.19;0.13;0.01;0;0
2;83;1.01;0.12;0.22;0.28;0.23;0.15;0.02;0;0
3;83;0.63;0.15;0.25;0.27;0.15;0.18;0.02;0;0
4;83;0.36;0.17;0.19;0.27;0.22;0.16;0.02;0;0
5;83;0.23;0.14;0.2;0.27;0.22;0.18;0.02;0;0
6;83;0.61;0.16;0.18;0.26;0.25;0.15;0.01;0;0
7;83;0.28;0.19;0.16;0.28;0.25;0.13;0.03;0;0
8;83;0.61;0.14;0.16;0.25;0.31;0.14;0.06;0;0
1;84;1.21;0.33;0.12;0.2;0.22;0.12;1;1;0
1;85;0.71;0.22;0.25;0.22;0.15;0.15;0.03;0;0
2;85;0.62;0.28;0.17;0.23;0.16;0.16;0.02;0;0
3;85;0.34;0.18;0.25;0.23;0.17;0.17;0.02;0;0
4;85;0.18;0.19;0.21;0.24;0.22;0.14;0.01;0;0
5;85;0.16;0.18;0.2;0.23;0.24;0.14;0.01;0;0
6;85;0.15;0.2;0.19;0.24;0.25;0.11;0.01;0;0
1;86;0.1;0.25;0.14;0.21;0.25;0.16;0.02;0;0
2;86;0.14;0.2;0.15;0.21;0.3;0.13;0.02;0;0
3;86;0.09;0.29;0.14;0.19;0.25;0.13;0.02;0;0
4;86;0.36;0.22;0.18;0.21;0.27;0.12;0.02;0;0
1;87;0.01;0.28;0.16;0.23;0.16;0.16;0.03;0;0
1;88;-0.16;0.2;0.16;0.25;0.2;0.19;0.04;0;0
2;88;0.12;0.23;0.14;0.24;0.17;0.22;0.06;0;0
3;88;0.11;0.12;0.17;0.22;0.35;0.14;1;1;0
1;89;0.39;0.37;0.14;0.18;0.12;0.2;0.06;0;0
2;89;-0.28;0.22;0.18;0.24;0.16;0.2;0.03;0;0
3;89;0.54;0.23;0.14;0.24;0.24;0.15;0.02;0;0
1;90;0.05;0.28;0.17;0.21;0.16;0.19;0.05;0;0
2;90;0.11;0.32;0.15;0.2;0.12;0.21;0.03;0;0
1;91;0.02;0.36;0.16;0.16;0.1;0.23;1;1;0
1;92;0.62;0.28;0.13;0.21;0.25;0.13;0.01;0;0
2;92;0.94;0.25;0.14;0.21;0.26;0.14;0.01;0;0
3;92;0.49;0.22;0.14;0.23;0.27;0.14;0.02;0;0
4;92;0.57;0.32;0.1;0.21;0.23;0.15;0.05;0;0
5;92;0.42;0.17;0.15;0.19;0.39;0.1;0.08;0;0
6;92;0.28;0.27;0.14;0.24;0.18;0.17;0.06;0;0
7;92;0.29;0.15;0.17;0.22;0.36;0.1;1;1;0
1;93;-0.33;0.29;0.15;0.23;0.2;0.13;0.02;0;0
2;93;-0.19;0.29;0.11;0.25;0.22;0.13;0.02;0;0
3;93;-0.33;0.29;0.11;0.21;0.24;0.14;0.02;0;0
4;93;-0.41;0.2;0.19;0.25;0.2;0.16;0.04;0;0
5;93;0.15;0.26;0.14;0.21;0.21;0.19;1;1;0
1;94;0.11;0.27;0.14;0.21;0.24;0.15;0.02;0;0
2;94;0.14;0.2;0.15;0.21;0.3;0.13;0.02;0;0
3;94;0.09;0.29;0.14;0.19;0.25;0.13;0.02;0;0
4;94;0.36;0.22;0.18;0.21;0.27;0.12;0.01;0;0
1;95;-0.06;0.3;0.12;0.18;0.23;0.17;0.5;0;0
2;95;-0.05;0.3;0.12;0.18;0.23;0.17;1;1;0
1;96;0.83;0.22;0.19;0.24;0.23;0.12;0.05;0;0
2;96;1.07;0.18;0.22;0.23;0.24;0.14;0.03;0;0
3;96;0.9;0.2;0.21;0.22;0.21;0.16;0.02;0;0
4;96;0.58;0.24;0.2;0.22;0.2;0.13;0.02;0;0
5;96;0.86;0.25;0.22;0.21;0.16;0.16;0.01;0;0
6;96;0.58;0.21;0.19;0.22;0.23;0.15;0.01;0;0
7;96;0.23;0.19;0.2;0.23;0.25;0.13;0.01;0;0
8;96;0.19;0.2;0.19;0.23;0.27;0.11;0.01;0;0
9;96;0.23;0.19;0.24;0.22;0.23;0.12;0.01;0;0
1;97;-0.14;0.21;0.14;0.24;0.26;0.15;0.01;0;0
2;97;-0.3;0.17;0.17;0.19;0.33;0.13;0.01;0;0
3;97;-0.31;0.34;0.1;0.19;0.22;0.15;0.02;0;0
4;97;-0.41;0.23;0.11;0.2;0.35;0.11;0.02;0;0
5;97;-0.49;0.23;0.15;0.23;0.21;0.18;0.02;0;0
6;97;-0.09;0.31;0.1;0.19;0.19;0.21;0.04;0;0
7;97;-0.15;0.32;0.12;0.24;0.13;0.19;0.04;0;0
8;97;0.17;0.36;0.11;0.2;0.18;0.16;0.05;0;0
9;97;0.04;0.26;0.14;0.24;0.18;0.19;1;1;0
1;98;-0.07;0.34;0.1;0.25;0.18;0.13;0.07;0;0
2;98;-0.14;0.33;0.1;0.25;0.18;0.14;0.06;0;0
3;98;-0.19;0.33;0.1;0.25;0.18;0.13;0.06;0;0
4;98;-0.17;0.36;0.09;0.25;0.17;0.13;0.03;0;0
5;98;-0.03;0.29;0.12;0.25;0.2;0.14;0.02;0;0
6;98;0.09;0.28;0.12;0.21;0.19;0.19;0.01;0;0
7;98;0.12;0.28;0.11;0.21;0.19;0.21;0.01;0;0
8;98;0.31;0.19;0.21;0.23;0.17;0.2;0.02;0;0
9;98;0.16;0.3;0.17;0.2;0.13;0.2;0.02;0;0
10;98;0.15;0.24;0.18;0.22;0.2;0.16;0.05;0;0
1;99;0.19;0.27;0.16;0.22;0.23;0.12;0.04;0;0
2;99;-0.03;0.33;0.14;0.21;0.2;0.12;0.03;0;0
3;99;0.06;0.36;0.12;0.16;0.22;0.14;0.03;0;0
4;99;0.09;0.3;0.15;0.22;0.2;0.13;0.03;0;0
1;100;0.08;0.31;0.16;0.24;0.19;0.11;0.02;0;0
2;100;0.21;0.25;0.17;0.23;0.27;0.1;0.03;0;0
3;100;0.05;0.35;0.13;0.21;0.19;0.12;0.02;0;0
4;100;0.22;0.38;0.12;0.16;0.2;0.14;0.02;0;0
1;101;1.54;0.26;0.13;0.22;0.11;0.27;0.06;0;0
2;101;1.43;0.26;0.13;0.25;0.14;0.21;1;1;0
1;102;0.44;0.17;0.16;0.19;0.09;0.39;0.08;0;0
2;102;0.53;0.17;0.17;0.21;0.11;0.35;0.07;0;0
3;102;0.55;0.17;0.17;0.2;0.11;0.35;0.08;0;0
4;102;0.53;0.15;0.18;0.22;0.12;0.33;0.1;0;0
5;102;0.58;0.17;0.16;0.21;0.12;0.34;1;1;0
1;103;0.29;0.19;0.18;0.3;0.18;0.15;1;1;0
1;104;0.77;0.17;0.16;0.34;0.21;0.12;0.02;0;0
2;104;0.96;0.17;0.14;0.32;0.26;0.11;0.02;0;0
3;104;0.75;0.23;0.15;0.31;0.15;0.15;0.01;0;0
4;104;0.58;0.2;0.15;0.4;0.12;0.13;0.01;0;0
5;104;0.16;0.19;0.23;0.31;0.13;0.15;0.01;0;0
6;104;0.33;0.19;0.15;0.28;0.22;0.15;0.02;0;0
7;104;0.1;0.18;0.15;0.36;0.16;0.14;0.06;0;0
1;105;1.62;0.21;0.16;0.31;0.17;0.15;1;1;0
1;106;-0.27;0.23;0.13;0.18;0.27;0.18;0.05;0;0
2;106;-0.09;0.17;0.17;0.16;0.32;0.17;0.03;0;0
3;106;-0.28;0.22;0.18;0.19;0.27;0.14;0.02;0;0
4;106;-0.11;0.22;0.21;0.19;0.24;0.14;0.01;0;0
5;106;0.09;0.21;0.19;0.23;0.26;0.11;0.01;0;0
6;106;-0.1;0.19;0.19;0.24;0.21;0.17;0.01;0;0
1;107;0.07;0.16;0.21;0.25;0.21;0.17;0.01;0;0
2;107;0.36;0.16;0.17;0.27;0.25;0.15;0.01;0;0
3;107;0.15;0.14;0.28;0.26;0.16;0.17;0.01;0;0
4;107;0.36;0.15;0.24;0.28;0.16;0.16;0.01;0;0
5;107;0.53;0.15;0.23;0.28;0.16;0.19;0.01;0;0
6;107;0.23;0.15;0.22;0.27;0.11;0.25;0.01;0;0
7;107;0.13;0.15;0.24;0.25;0.1;0.26;0.01;0;0
8;107;0.1;0.23;0.16;0.23;0.14;0.24;0.01;0;0
9;107;-0.03;0.19;0.17;0.24;0.14;0.27;0.01;0;0
10;107;0.35;0.21;0.16;0.23;0.17;0.23;0.01;0;0
11;107;0.03;0.27;0.14;0.24;0.16;0.2;0.02;0;0
12;107;0.31;0.17;0.14;0.23;0.2;0.25;0.07;0;0
13;107;0.02;0.22;0.18;0.21;0.19;0.19;0.04;0;0
1;108;-1.04;0.06;0.62;0.13;0.09;0.1;0.02;0;0
2;108;-0.91;0.18;0.35;0.17;0.07;0.24;0.02;0;0
3;108;-0.82;0.2;0.29;0.15;0.13;0.23;0.02;0;0
4;108;-0.99;0.16;0.37;0.17;0.07;0.22;0.03;0;0
5;108;-1.65;0.25;0.22;0.19;0.1;0.24;0.05;0;0
6;108;-0.58;0.18;0.26;0.2;0.12;0.25;0.06;0;0
7;108;0.45;0.21;0.2;0.23;0.12;0.24;0.5;0;0
8;108;0.83;0.15;0.3;0.21;0.07;0.26;0.5;0;0
9;108;0.94;0.22;0.23;0.23;0.14;0.18;0.07;0;0
10;108;1.22;0.18;0.32;0.18;0.13;0.18;0.07;0;0
11;108;1.12;0.47;0.15;0.13;0.06;0.18;0.03;0;0
12;108;0.85;0.26;0.28;0.18;0.1;0.18;0.04;0;0
13;108;0.99;0.25;0.28;0.18;0.1;0.18;0.5;0;0
14;108;0.55;0.18;0.23;0.17;0.12;0.31;0.5;0;0
15;108;0.94;0.34;0.15;0.2;0.13;0.18;0.5;0;0
16;108;0.7;0.28;0.13;0.34;0.12;0.12;1;1;0
1;109;0.24;0.28;0.17;0.23;0.17;0.15;0.04;0;0
2;109;0.43;0.23;0.18;0.23;0.22;0.15;0.02;0;0
3;109;0.42;0.25;0.19;0.23;0.19;0.14;0.02;0;0
4;109;0.44;0.22;0.19;0.24;0.19;0.16;0.01;0;0
1;110;-0.1;0.23;0.15;0.21;0.24;0.17;0.05;0;0
2;110;0.37;0.29;0.16;0.23;0.18;0.13;0.05;0;0
3;110;0.12;0.25;0.14;0.21;0.25;0.15;0.02;0;0
1;111;0.54;0.21;0.22;0.24;0.16;0.18;0.01;0;0
2;111;0.72;0.21;0.23;0.21;0.15;0.2;0.01;0;0
3;111;0.61;0.21;0.25;0.23;0.14;0.18;0.02;0;0
4;111;0.83;0.29;0.16;0.27;0.13;0.15;0.02;0;0
5;111;0.56;0.22;0.16;0.24;0.24;0.15;0.05;0;0
6;111;0.2;0.21;0.16;0.3;0.18;0.14;0.04;0;0
7;111;0.29;0.2;0.17;0.26;0.21;0.15;0.04;0;0
1;112;-0.03;0.25;0.16;0.21;0.2;0.17;0.07;0;0
2;112;0.1;0.29;0.15;0.21;0.19;0.16;1;1;0
1;113;0.33;0.22;0.18;0.2;0.21;0.19;0.03;0;0
1;114;0.96;0.15;0.3;0.25;0.15;0.14;0.05;0;0
2;114;0.91;0.14;0.24;0.3;0.21;0.11;0.02;0;0
3;114;0.99;0.19;0.21;0.32;0.16;0.12;0.02;0;0
4;114;0.97;0.21;0.16;0.37;0.14;0.12;0.02;0;0
5;114;0.54;0.2;0.24;0.28;0.15;0.14;0.02;0;0
6;114;0.71;0.2;0.16;0.25;0.25;0.14;0.05;0;0
7;114;0.36;0.18;0.16;0.34;0.2;0.13;0.06;0;0
1;115;0.19;0.29;0.21;0.22;0.12;0.16;0.03;0;0
2;115;-0.01;0.26;0.23;0.21;0.11;0.18;0.03;0;0
3;115;0.04;0.27;0.18;0.19;0.19;0.16;0.02;0;0
4;115;-0.16;0.24;0.26;0.22;0.12;0.16;0.02;0;0
5;115;-0.08;0.31;0.15;0.22;0.15;0.18;0.03;0;0
1;116;1.13;0.14;0.23;0.26;0.28;0.09;0.03;0;0
2;116;1.0;0.19;0.29;0.22;0.19;0.11;0.02;0;0
3;116;1.1;0.23;0.18;0.28;0.18;0.13;0.02;0;0
4;116;0.8;0.26;0.17;0.24;0.18;0.15;0.01;0;0
5;116;0.62;0.22;0.17;0.32;0.14;0.15;0.01;0;0
6;116;0.23;0.21;0.24;0.24;0.16;0.16;0.01;0;0
1;117;-0.3;0.32;0.12;0.24;0.2;0.11;0.06;0;0
2;117;-0.35;0.32;0.12;0.25;0.2;0.11;0.06;0;0
3;117;-0.33;0.35;0.11;0.25;0.19;0.11;0.03;0;0
4;117;-0.19;0.28;0.13;0.25;0.22;0.12;0.03;0;0
5;117;-0.16;0.28;0.14;0.22;0.21;0.15;0.02;0;0
6;117;-0.14;0.27;0.14;0.2;0.21;0.18;0.02;0;0
7;117;0.17;0.25;0.19;0.22;0.21;0.13;0.01;0;0
1;118;0.44;0.29;0.15;0.2;0.15;0.21;0.06;0;0
2;118;0.34;0.18;0.24;0.19;0.15;0.24;0.07;0;0
3;118;0.48;0.15;0.16;0.21;0.34;0.14;1;1;0
1;119;-0.05;0.26;0.13;0.23;0.25;0.12;0.01;0;0
2;119;0.13;0.15;0.18;0.21;0.37;0.08;0.01;0;0
3;119;0.37;0.29;0.13;0.25;0.22;0.11;0.03;0;0
4;119;0.54;0.51;0.1;0.14;0.14;0.1;0.02;0;0
5;119;0.25;0.36;0.14;0.2;0.17;0.13;0.02;0;0
6;119;0.36;0.3;0.13;0.21;0.21;0.15;0.05;0;0
1;120;0.09;0.29;0.12;0.23;0.16;0.2;0.07;0;0
2;120;0.15;0.27;0.12;0.23;0.19;0.19;0.06;0;0
3;120;0.17;0.19;0.11;0.39;0.19;0.12;0.07;0;0
4;120;0.23;0.24;0.12;0.34;0.18;0.12;0.04;0;0
5;120;0.21;0.19;0.21;0.24;0.17;0.19;0.02;0;0
6;120;0.04;0.24;0.17;0.24;0.18;0.16;0.01;0;0
1;121;0.25;0.08;0.23;0.18;0.29;0.22;0.01;0;0
2;121;0.24;0.05;0.22;0.21;0.4;0.12;0.01;0;0
3;121;0.27;0.04;0.24;0.22;0.4;0.1;0.01;0;0
4;121;0.15;0.25;0.23;0.19;0.2;0.13;0.01;0;0
5;121;0.14;0.12;0.29;0.15;0.22;0.21;0.01;0;0
6;121;0.15;0.33;0.23;0.12;0.1;0.23;0.01;0;0
7;121;0.22;0.24;0.3;0.15;0.08;0.24;0.01;0;0
8;121;0.22;0.17;0.19;0.19;0.33;0.12;0.01;0;0
1;122;0.31;0.21;0.21;0.19;0.18;0.21;1;1;0
1;123;0.22;0.29;0.2;0.15;0.15;0.21;0.06;0;0
2;123;0.28;0.07;0.29;0.24;0.2;0.19;0.07;0;0
1;124;0.06;0.1;0.2;0.2;0.4;0.11;0.02;0;0
2;124;-0.05;0.0;0.05;0.09;0.79;0.06;0.04;0;0
3;124;0.34;0.04;0.15;0.14;0.53;0.15;1;1;0
1;125;0.3;0.04;0.21;0.25;0.24;0.26;0.06;0;0
2;125;0.27;0.11;0.19;0.19;0.13;0.37;1;1;0
1;126;0.22;0.16;0.26;0.18;0.18;0.22;0.03;0;0
2;126;0.18;0.35;0.21;0.12;0.04;0.28;0.04;0;0
3;126;0.17;0.24;0.21;0.21;0.17;0.17;0.04;0;0
4;126;0.15;0.12;0.22;0.17;0.29;0.19;0.03;0;0
1;127;-0.02;0.02;0.15;0.23;0.43;0.16;0.04;0;0
2;127;-0.03;0.08;0.22;0.23;0.26;0.21;0.02;0;0
3;127;-0.03;0.11;0.24;0.23;0.18;0.24;0.01;0;0
4;127;0.2;0.07;0.26;0.27;0.17;0.22;0.01;0;0
5;127;0.13;0.1;0.25;0.2;0.13;0.32;0.01;0;0
1;128;0.27;0.18;0.26;0.19;0.14;0.23;0.5;0;0
1;129;0.75;0.18;0.27;0.17;0.08;0.31;1;1;0
1;130;0.39;0.18;0.19;0.25;0.13;0.24;0.01;0;0
2;130;0.39;0.14;0.23;0.26;0.15;0.22;0.02;0;0
3;130;0.26;0.18;0.21;0.21;0.07;0.34;0.02;0;0
4;130;0.3;0.17;0.23;0.24;0.11;0.25;0.02;0;0
5;130;0.37;0.32;0.2;0.17;0.1;0.21;0.05;0;0
6;130;0.25;0.19;0.21;0.28;0.06;0.26;0.05;0;0
7;130;0.23;0.16;0.24;0.29;0.19;0.13;0.05;0;0
1;131;0.22;0.18;0.23;0.21;0.14;0.23;0.02;0;0
1;132;0.43;0.13;0.24;0.18;0.14;0.31;0.06;0;0
2;132;0.16;0.14;0.23;0.26;0.17;0.2;1;1;0
1;133;0.16;0.2;0.16;0.18;0.35;0.12;0.06;0;0
2;133;0.2;0.1;0.13;0.18;0.49;0.09;0.04;0;0
3;133;0.07;0.13;0.19;0.24;0.32;0.12;0.03;0;0
4;133;0.02;0.13;0.14;0.22;0.41;0.1;0.02;0;0
5;133;-0.05;0.14;0.18;0.26;0.31;0.12;0.02;0;0
6;133;0.0;0.09;0.18;0.18;0.41;0.14;0.02;0;0
7;133;0.1;0.08;0.18;0.21;0.44;0.1;0.01;0;0
8;133;0.13;0.18;0.2;0.27;0.18;0.18;0.01;0;0
9;133;0.24;0.15;0.22;0.23;0.23;0.17;0.01;0;0
10;133;0.25;0.17;0.25;0.21;0.13;0.23;0.01;0;0
1;134;0.34;0.05;0.15;0.41;0.33;0.05;0.01;0;0
2;134;0.28;0.15;0.2;0.27;0.18;0.21;0.01;0;0
3;134;0.17;0.11;0.17;0.3;0.12;0.3;0.01;0;0
4;134;0.24;0.13;0.18;0.19;0.02;0.48;0.02;0;0
5;134;0.26;0.25;0.18;0.2;0.1;0.27;0.02;0;0
6;134;0.22;0.15;0.21;0.26;0.2;0.18;0.01;0;0
7;134;0.25;0.17;0.25;0.23;0.12;0.23;0.01;0;0
8;134;0.26;0.11;0.23;0.23;0.25;0.19;0.02;0;0
9;134;0.18;0.16;0.24;0.25;0.16;0.2;0.04;0;0
1;135;0.18;0.18;0.19;0.22;0.27;0.14;0.03;0;0
2;135;0.19;0.15;0.21;0.24;0.26;0.15;0.02;0;0
3;135;0.13;0.16;0.16;0.23;0.33;0.13;0.02;0;0
4;135;0.09;0.16;0.2;0.25;0.24;0.15;0.02;0;0
5;135;0.09;0.15;0.22;0.19;0.27;0.17;0.02;0;0
1;136;0.19;0.06;0.21;0.14;0.24;0.35;1;1;0
1;137;0.42;0.13;0.22;0.27;0.14;0.24;0.02;0;0
2;137;0.4;0.12;0.22;0.27;0.14;0.24;0.03;0;0
3;137;0.42;0.12;0.2;0.27;0.11;0.29;0.06;0;0
4;137;0.32;0.11;0.21;0.26;0.11;0.31;0.12;0;0
5;137;0.38;0.13;0.2;0.22;0.1;0.35;1;1;0
1;138;0.16;0.23;0.19;0.2;0.16;0.21;0.07;0;0
1;139;0.29;0.15;0.25;0.17;0.14;0.29;0.04;0;0
2;139;0.26;0.19;0.25;0.16;0.16;0.24;1;1;0
1;140;0.55;0.22;0.26;0.18;0.09;0.25;0.03;0;0
2;140;0.68;0.46;0.16;0.12;0.06;0.19;0.03;0;0
3;140;0.36;0.16;0.2;0.2;0.26;0.18;0.03;0;0
4;140;0.33;0.22;0.2;0.21;0.14;0.23;0.06;0;0
5;140;0.73;0.03;0.16;0.34;0.39;0.08;1;1;0
1;141;0.37;0.09;0.31;0.17;0.15;0.28;1;1;0
1;142;0.2;0.13;0.22;0.24;0.27;0.14;0.05;0;0
2;142;0.24;0.27;0.2;0.2;0.11;0.21;0.03;0;0
3;142;0.34;0.29;0.2;0.18;0.12;0.2;0.06;0;0
4;142;0.2;0.17;0.2;0.3;0.06;0.27;0.05;0;0
1;143;0.22;0.24;0.19;0.2;0.22;0.14;0.02;0;0
2;143;0.21;0.28;0.18;0.2;0.19;0.14;0.04;0;0
3;143;0.21;0.31;0.18;0.23;0.1;0.19;0.07;0;0
4;143;0.07;0.22;0.25;0.18;0.11;0.24;0.03;0;0
5;143;0.03;0.24;0.22;0.19;0.17;0.19;0.02;0;0
6;143;0.1;0.1;0.23;0.2;0.34;0.13;0.03;0;0
7;143;0.33;0.04;0.15;0.12;0.55;0.15;0.06;0;0
8;143;0.3;0.21;0.21;0.17;0.12;0.29;0.08;0;0
9;143;0.27;0.21;0.23;0.19;0.15;0.23;1;1;0
1;144;0.29;0.16;0.22;0.26;0.17;0.18;0.01;0;0
2;144;0.37;0.11;0.23;0.26;0.16;0.22;0.01;0;0
3;144;0.24;0.15;0.21;0.22;0.08;0.35;0.01;0;0
4;144;0.28;0.14;0.23;0.25;0.12;0.26;0.02;0;0
5;144;0.35;0.27;0.21;0.18;0.12;0.23;0.05;0;0
1;145;0.23;0.21;0.24;0.2;0.1;0.24;0.03;0;0
2;145;0.22;0.18;0.31;0.17;0.07;0.28;0.02;0;0
1;146;0.42;0.27;0.21;0.14;0.14;0.24;0.08;0;0
2;146;0.4;0.27;0.21;0.15;0.14;0.22;0.04;0;0
3;146;0.51;0.22;0.24;0.18;0.11;0.26;0.03;0;0
4;146;0.41;0.17;0.22;0.19;0.21;0.21;0.02;0;0
5;146;0.37;0.14;0.2;0.17;0.28;0.2;0.02;0;0
6;146;0.27;0.21;0.22;0.19;0.15;0.22;0.02;0;0
1;147;0.41;0.21;0.22;0.19;0.17;0.21;0.05;0;0
2;147;0.41;0.25;0.23;0.18;0.15;0.2;0.05;0;0
3;147;0.36;0.26;0.22;0.17;0.14;0.22;0.03;0;0
4;147;0.45;0.16;0.19;0.18;0.3;0.16;0.02;0;0
5;147;0.36;0.15;0.21;0.18;0.27;0.2;0.02;0;0
6;147;0.16;0.16;0.26;0.2;0.12;0.27;0.02;0;0
1;148;0.17;0.21;0.27;0.16;0.08;0.29;0.02;0;0
1;149;-0.75;0.21;0.2;0.19;0.1;0.3;0.04;0;0
2;149;0.17;0.12;0.2;0.25;0.21;0.21;0.06;0;0
3;149;-0.5;0.3;0.16;0.24;0.05;0.25;0.06;0;0
4;149;0.16;0.21;0.24;0.18;0.08;0.3;0.02;0;0
5;149;0.0;0.3;0.19;0.19;0.12;0.21;0.01;0;0
6;149;0.05;0.25;0.21;0.18;0.13;0.23;0.02;0;0
7;149;0.18;0.26;0.23;0.16;0.09;0.25;0.01;0;0
1;150;0.31;0.2;0.17;0.19;0.1;0.33;0.04;0;0
2;150;0.4;0.17;0.2;0.22;0.15;0.26;1;1;0
1;151;0.36;0.31;0.17;0.14;0.19;0.19;0.02;0;0
2;151;0.27;0.23;0.26;0.14;0.04;0.33;0.02;0;0
3;151;0.29;0.24;0.2;0.17;0.09;0.29;0.04;0;0
4;151;0.35;0.41;0.14;0.12;0.07;0.26;0.06;0;0
5;151;0.31;0.24;0.22;0.19;0.11;0.24;0.06;0;0
1;152;0.2;0.24;0.19;0.25;0.15;0.17;0.05;0;0
2;152;0.21;0.25;0.17;0.28;0.08;0.22;0.06;0;0
3;152;0.14;0.2;0.23;0.2;0.09;0.29;0.02;0;0
4;152;0.1;0.16;0.16;0.25;0.29;0.15;0.01;0;0
1;153;0.3;0.11;0.18;0.18;0.38;0.14;0.05;0;0
2;153;0.2;0.13;0.22;0.24;0.27;0.14;0.03;0;0
3;153;0.24;0.27;0.2;0.2;0.11;0.21;0.02;0;0
4;153;0.34;0.29;0.2;0.18;0.12;0.2;0.06;0;0
5;153;0.2;0.17;0.2;0.3;0.06;0.27;0.05;0;0
1;154;0.4;0.27;0.24;0.16;0.16;0.17;0.04;0;0
2;154;0.43;0.43;0.23;0.1;0.07;0.16;0.05;0;0
3;154;0.25;0.33;0.2;0.13;0.12;0.21;0.04;0;0
4;154;0.21;0.27;0.23;0.18;0.13;0.18;0.02;0;0
5;154;0.2;0.19;0.28;0.18;0.13;0.21;0.02;0;0
6;154;0.28;0.15;0.21;0.22;0.24;0.17;0.01;0;0
1;155;0.28;0.09;0.19;0.23;0.38;0.12;0.04;0;0
2;155;0.3;0.21;0.22;0.25;0.2;0.12;0.03;0;0
3;155;0.32;0.15;0.18;0.23;0.34;0.1;0.02;0;0
4;155;0.38;0.12;0.23;0.17;0.29;0.19;0.02;0;0
1;156;0.58;0.08;0.2;0.14;0.08;0.5;0.04;0;0
2;156;0.52;0.07;0.13;0.16;0.03;0.61;0.08;0;0
3;156;0.46;0.06;0.15;0.12;0.07;0.6;0.25;0;0
4;156;0.45;0.07;0.19;0.15;0.11;0.48;0.5;0;0
5;156;0.51;0.12;0.22;0.12;0.16;0.38;0.5;0;0
6;156;0.38;0.12;0.24;0.17;0.16;0.32;0.5;0;0
7;156;0.28;0.14;0.26;0.17;0.12;0.31;0.5;0;0
8;156;0.33;0.17;0.25;0.21;0.16;0.22;0.12;0;0
9;156;0.21;0.14;0.25;0.22;0.17;0.21;0.17;0;0
10;156;0.21;0.16;0.26;0.2;0.14;0.24;1;1;0
1;157;-0.11;0.1;0.22;0.24;0.12;0.32;0.01;0;0
2;157;-0.09;0.08;0.23;0.22;0.12;0.35;0.01;0;0
3;157;0.09;0.1;0.17;0.28;0.13;0.32;0.01;0;0
4;157;0.11;0.11;0.16;0.22;0.35;0.16;0.01;0;0
5;157;0.19;0.08;0.17;0.18;0.44;0.13;0.02;0;0
6;157;0.36;0.08;0.21;0.24;0.31;0.15;0.02;0;0
7;157;0.45;0.06;0.16;0.14;0.49;0.14;0.04;0;0
8;157;0.39;0.21;0.2;0.19;0.14;0.26;0.05;0;0
9;157;0.38;0.25;0.21;0.19;0.17;0.19;1;1;0
1;158;0.36;0.1;0.23;0.18;0.37;0.13;0.02;0;0
2;158;0.43;0.17;0.21;0.21;0.27;0.13;0.02;0;0
3;158;0.49;0.16;0.25;0.2;0.18;0.21;0.01;0;0
4;158;0.41;0.19;0.15;0.22;0.28;0.16;0.02;0;0
5;158;0.39;0.13;0.2;0.17;0.29;0.21;0.02;0;0
6;158;0.29;0.19;0.22;0.19;0.16;0.23;0.02;0;0
7;158;0.28;0.19;0.23;0.2;0.16;0.21;0.03;0;0
8;158;0.28;0.16;0.26;0.21;0.16;0.22;0.04;0;0
1;159;0.25;0.19;0.24;0.23;0.13;0.21;0.05;0;0
1;160;0.66;0.25;0.22;0.13;0.08;0.32;1;1;0
1;161;-0.09;0.21;0.23;0.2;0.1;0.26;0.03;0;0
1;162;-0.22;0.13;0.11;0.22;0.47;0.07;0.06;0;0
2;162;-0.22;0.12;0.13;0.22;0.43;0.09;0.05;0;0
3;162;-0.18;0.11;0.12;0.2;0.47;0.09;1;1;0
1;163;-0.12;0.28;0.18;0.16;0.17;0.21;0.06;0;0
2;163;-0.19;0.15;0.15;0.11;0.5;0.09;0.03;0;0
3;163;-0.19;0.22;0.25;0.17;0.04;0.32;0.03;0;0
4;163;-0.13;0.25;0.19;0.2;0.16;0.2;0.01;0;0
5;163;-0.15;0.19;0.2;0.21;0.22;0.18;0.01;0;0
6;163;-0.09;0.16;0.13;0.25;0.39;0.08;0.01;0;0
7;163;-0.13;0.26;0.17;0.2;0.12;0.25;0.01;0;0
1;164;0.09;0.11;0.07;0.08;0.01;0.73;0.03;0;0
2;164;0.1;0.12;0.17;0.17;0.1;0.45;0.06;0;0
3;164;0.04;0.14;0.16;0.11;0.04;0.55;1;1;0
1;165;-0.14;0.21;0.22;0.22;0.1;0.25;0.04;0;0
2;165;-0.07;0.2;0.24;0.21;0.11;0.24;0.07;0;0
3;165;-0.04;0.21;0.23;0.21;0.1;0.24;0.02;0;0
1;166;0.01;0.19;0.27;0.18;0.13;0.24;1;1;0
1;167;-0.07;0.15;0.16;0.16;0.44;0.09;0.02;0;0
2;167;-0.1;0.17;0.25;0.21;0.14;0.22;0.03;0;0
3;167;-0.1;0.15;0.18;0.18;0.33;0.15;0.03;0;0
4;167;0.04;0.1;0.22;0.3;0.16;0.21;0.04;0;0
